row ID;row m/z;row retention time;row identity (all IDs);LN-380.mzXML Peak area;
787;577.422607421875;4.562766666666667;;40750.88507604991;
788;313.20184326171875;5.302683333333333;C17H28O5;32242.19806152331;
789;778.5460815429688;14.543949999999999;;36443.75520400982;
790;253.15261840820312;1.9414666666666667;;35450.3511982422;
791;742.5490112304688;14.161783333333334;;28890.4730984424;
792;736.5347290039062;14.924466666666666;;30197.525969909453;
793;564.5321044921875;18.454833333333333;;53460.099570464525;
794;481.3636474609375;13.443033333333334;C32H48O3 - C27H48N2O5;58208.65761614945;
795;443.3534240722656;12.470633333333334;C29H46O3;36472.97558459445;
796;337.23638916015625;8.728933333333334;;41197.21770056183;
797;744.5656127929688;14.670800000000002;;31448.18806900022;
798;752.571044921875;15.64325;;31711.451913574732;
799;531.8681030273438;4.774166666666667;;40372.43263119513;
800;342.17132568359375;3.2521;C20H23NO4;34228.52892224121;
801;285.11126708984375;7.226333333333333;C17H16O4 - C12H16N2O6;45263.24927255248;
802;485.362060546875;14.987916666666667;;25202.761021362676;
803;390.32269287109375;8.940316666666666;C21H43NO5;30986.19072106918;
804;770.5421752929688;13.295066666666665;;30449.798585296438;
805;348.7740478515625;3.27325;;27278.25977114866;
806;764.5675659179688;15.453;;44542.97839108284;
807;244.1907501220703;6.253933333333333;C13H25NO3;27895.507787078826;
808;258.1866149902344;7.989033333333333;C17H23NO;33010.39486840835;
809;893.5562744140625;19.998;;54237.08696655372;
810;619.3648071289062;10.14525;C44H46N2O - C33H50N2O9 - C31H54O12 - C26H54N2O14;30174.849456054864;
811;601.4825439453125;16.256316666666667;;29019.242431945946;
812;461.364013671875;13.02025;C29H48O4;34499.676147521925;
813;1183.409423828125;10.081833333333332;;31265.70566717494;
814;344.3166198730469;8.58095;C20H41NO3;42330.3279791868;
815;609.4892578125;16.298583333333333;;31861.699692427723;
816;227.12831115722656;5.535216666666667;C12H18O4;36401.25163392628;
817;506.3302307128906;3.104133333333333;;31008.98096081538;
818;629.3467407226562;8.813483333333332;C45H44N2O - C39H48O7 - C34H48N2O9 - C27H52N2O14;27663.69535711648;
819;732.5628051757812;14.818783333333332;;30955.3687254637;
820;480.3059997558594;4.60505;;31145.67413171378;
821;621.3297729492188;13.379616666666667;C39H44N2O5 - C33H48O11 - C26H52O16;33485.657050216534;
822;599.4638061523438;16.087183333333332;;41041.249371887265;
823;549.381103515625;13.738983333333334;C32H52O7;38629.66250717131;
824;766.54736328125;13.104816666666666;;27128.45672406036;
825;452.36016845703125;3.06185;;26141.341266219948;
826;419.24139404296875;10.779433333333333;C24H34O6 - C19H34N2O8;26645.2802321163;
827;475.3409118652344;12.322650000000001;C24H46N2O7;33908.980958007574;
828;515.336181640625;11.857583333333334;C26H46N2O8;30721.09241149867;
829;299.2000427246094;5.112433333333333;C15H26N2O4;16146.840864410542;
830;605.4550170898438;17.123;C35H60N2O6;34743.78673492525;
831;293.2113037109375;10.0607;C18H28O3;75681.62580834949;
832;469.33050537109375;13.464183333333333;C25H44N2O6;43525.970968994036;
833;347.11407470703125;5.66205;C18H18O7;48688.504263183655;
834;633.4868774414062;17.05966666666667;;53833.33569763197;
835;346.2662658691406;6.000266666666667;;49968.50808520503;
836;729.285400390625;11.307933333333333;C43H40N2O9 - C41H44O12 - C36H44N2O14 - C29H48N2O19 - C30H48O20;32658.752596191684;
837;273.1121826171875;5.133566666666667;C16H16O4;27670.396317016646;
838;316.2864685058594;7.839383333333333;C18H37NO3;35330.49322900373;
839;907.5349731445312;17.905166666666666;;33996.654827880586;
840;696.5407104492188;3.27325;;27264.448000648466;
841;611.4302978515625;10.420066666666665;C38H58O6 - C33H58N2O8;25670.779028716926;
842;591.4601440429688;14.818783333333332;;41900.582349365315;
843;490.33966064453125;7.60685;C25H47NO8;23880.635581634473;
844;291.1957092285156;7.353166666666667;C18H26O3;53441.23144775388;
845;342.17132568359375;7.0572333333333335;C20H23NO4;33876.75496874992;
846;520.8814697265625;4.7530166666666664;;38925.136107315106;
847;603.1995849609375;9.722466666666666;C32H30N2O10 - C25H34N2O15 - C19H38O21;29763.98683789029;
848;277.10772705078125;5.598616666666667;C15H16O5;31459.564482635546;
849;628.3651123046875;13.02025;C39H49NO6 - C32H53NO11;27384.629312866244;
850;694.395751953125;13.92925;C47H51NO4 - C40H55NO9 - C33H59NO14;25215.098062454475;
851;459.2583923339844;8.115883333333333;C23H38O9 - C18H38N2O11;34081.40243536362;
852;375.2001953125;12.238083333333332;C18H30O8 - C13H30N2O10;28793.83672827123;
853;280.16363525390625;1.8146333333333333;;25791.59320239262;
854;287.97967529296875;0.5851500000000001;;23387.03110357664;
855;901.6690673828125;20.315;;80196.37628845224;
856;322.143798828125;8.898050000000001;;30002.51555325296;
857;472.3204345703125;4.60505;;28953.10018800342;
858;282.2789306640625;12.7243;;28545.254927932605;
859;659.3565673828125;10.420066666666665;C35H50N2O10 - C28H54N2O15;29070.291164397982;
860;603.1995849609375;10.081833333333332;C32H30N2O10 - C25H34N2O15 - C19H38O21;42735.00789791849;
861;297.1329345703125;5.577483333333333;C15H20O6 - C10H20N2O8;27888.525062225308;
862;947.78271484375;18.201166666666666;;49596.23978393595;
863;332.31640625;8.031333333333333;C19H41NO3;52708.36881750473;
864;372.1814880371094;7.818233333333334;C21H25NO5;30875.078265624932;
865;393.2587585449219;10.420066666666665;C18H36N2O7;29598.76837719703;
866;665.4940795898438;14.140649999999999;;61073.01231164556;
867;568.4954223632812;14.267483333333333;;26021.582606323547;
868;497.364013671875;12.238083333333332;;66155.54681030255;
869;285.89385986328125;21.668;;55337.19314819409;
870;373.1985778808594;6.486466666666667;C17H28N2O7;39479.43321429446;
871;398.3640441894531;9.363116666666667;C24H47NO3;32185.473502013985;
872;369.2995300292969;12.872283333333334;C22H40O4;30917.21582006871;
873;728.5320434570312;13.71785;;43405.25816137722;
874;592.4006958007812;3.5480666666666663;C37H53NO5 - C30H57NO10;23097.58081681812;
875;831.6173706054688;3.4846500000000002;;21623.99753570556;
876;314.3079528808594;12.42835;C19H39NO2;28597.737571227983;
877;1018.7676391601562;4.774166666666667;;28594.20679840094;
878;702.554931640625;14.966783333333332;;31403.27994573962;
879;749.6066284179688;19.384999999999998;;58022.727635193405;
880;351.21636962890625;6.486466666666667;C20H30O5 - C15H30N2O7;40013.04572637955;
881;589.4461669921875;14.373166666666666;C31H60N2O8;43887.40934985371;
882;554.553466796875;13.633283333333333;;36382.53699707012;
883;277.2176513671875;11.836433333333334;C18H28O2;66424.07970239273;
884;733.2681274414062;12.5129;C49H36N2O5 - C43H40O11 - C36H44O16 - C31H44N2O18 - C24H48N2O23 - C25H48O24;20931.051364959836;
885;589.4461669921875;14.649666666666667;C31H60N2O8;45278.389093994265;
886;679.4553833007812;14.161783333333334;;21573.73269537378;
887;390.2979431152344;13.400766666666668;;21947.64709579437;
888;744.5656127929688;14.52115;;19838.49145593254;
889;299.2000427246094;6.380766666666667;C20H26O2 - C15H26N2O4;28314.130527404737;
890;287.97967529296875;0.6941666666666666;;47967.116747802735;
891;610.4525756835938;16.806;C38H59NO5;25609.848023071;
892;987.4950561523438;15.981483333333333;;19633.567199158384;
893;315.02105712890625;0.63075;;36723.017308593735;
894;492.3555908203125;8.623233333333333;C25H49NO8;46527.93150994857;
895;275.1275939941406;7.247483333333333;C16H18O4 - C11H18N2O6;22086.690508545067;
896;693.4385986328125;13.3162;C48H56N2O2 - C37H60N2O10;41985.0342153626;
897;601.3931884765625;10.377783333333333;C39H52O5 - C32H56O10 - C27H56N2O12;24722.289292846657;
898;572.5010375976562;17.905166666666666;;39937.371053161274;
899;303.1929016113281;10.377783333333333;C19H26O3 - C14H26N2O5;25713.091568176314;
900;490.3622741699219;4.922183333333334;;24745.833994499288;
901;711.3555908203125;6.31735;C49H46N2O3 - C43H50O9 - C38H50N2O11 - C36H54O14 - C31H54N2O16;20866.829361816268;
902;432.3322448730469;8.961466666666666;C23H45NO6;33939.25007504308;
903;589.4461669921875;14.882200000000001;C31H60N2O8;51327.81016064469;
904;596.5004272460938;17.080666666666666;;28790.121590880986;
905;333.202880859375;9.236266666666667;C20H28O4 - C15H28N2O6;36275.397603637626;
906;350.1349792480469;6.169383333333333;C21H19NO4;30209.150031829828;
907;1171.7763671875;19.892333333333333;;40646.41325561498;
908;313.14483642578125;7.902816666666666;C19H20O4;27579.56822030651;
909;469.3669128417969;14.204066666666668;C31H48O3 - C26H48N2O5;27122.53288371255;
910;413.3122253417969;3.4212333333333333;C26H40N2O2;25553.98530154425;
911;473.34515380859375;11.519333333333332;C26H48O7;30050.41825561506;
912;244.26402282714844;7.332033333333333;C15H33NO;22456.377984558036;
913;695.5579223632812;17.799500000000002;;28649.987950744275;
914;429.32098388671875;11.434783333333334;C24H44O6;52606.1805240479;
915;677.4429321289062;14.649666666666667;C37H60N2O9;19550.546123718526;
916;632.4556274414062;14.945633333333335;;62625.14819207756;
917;782.5775146484375;15.495266666666668;;46711.768797348326;
918;591.4601440429688;15.2416;;22670.510414795095;
919;411.3627014160156;17.186500000000002;;29466.806543884028;
920;764.5675659179688;15.875783333333334;;22326.800442016578;
921;740.5299682617188;14.309750000000001;;23207.00318115224;
922;355.18975830078125;6.507616666666666;C17H26N2O6;19633.777092407403;
923;693.4385986328125;13.591016666666667;C48H56N2O2 - C37H60N2O10;28631.620004211414;
924;628.3988037109375;15.305016666666667;C40H53NO5;12633.709866943105;
925;409.2560119628906;9.088283333333333;C23H36O6 - C18H36N2O8;25997.537302032615;
926;346.2662658691406;6.127116666666667;;20662.45748510746;
927;604.4004516601562;3.8651666666666666;C38H53NO5 - C31H57NO10;22884.44736640933;
928;281.2494812011719;8.876900000000001;C18H32O2;26590.568832367095;
929;328.15521240234375;6.169383333333333;C19H21NO4;26834.28714941403;
930;244.13296508789062;5.429516666666667;C15H17NO2;29744.536046737678;
931;816.5875244140625;16.552266666666664;;41339.32061682155;
932;764.531494140625;13.738983333333334;;31606.791113586336;
933;301.10845947265625;6.2328;C17H16O5;21779.83047528077;
934;462.35260009765625;9.003733333333335;;21078.616992492836;
935;487.289794921875;9.341966666666668;C25H42O9 - C20H42N2O11;25093.354106140123;
936;256.2644958496094;12.491766666666667;C16H33NO;20279.544398071066;
937;642.380859375;13.548733333333333;C40H51NO6 - C33H55NO11;19088.103885498404;
938;303.2354736328125;8.855766666666666;C20H30O2;22944.6436530153;
939;328.9153747558594;21.689166666666665;;54237.035806274864;
940;492.3555908203125;7.94675;C25H49NO8;21315.43308036806;
941;362.26837158203125;12.090116666666667;C22H35NO3;26213.38470579514;
942;595.5023193359375;18.454833333333333;;39500.459650344535;
943;708.5949096679688;20.568666666666665;;36159.93487426809;
944;519.3695068359375;13.760133333333332;;14796.282243163803;
945;945.7180786132812;16.721333333333334;;32663.119182922637;
946;723.59375;18.941;;35009.89644988986;
947;562.5234375;17.419;;34214.155284119304;
948;515.322265625;10.56805;C33H42N2O3 - C22H46N2O11;22039.65913729867;
949;464.3377380371094;4.39365;;33249.14696136471;
950;745.5740966796875;18.771833333333333;;44996.26441345228;
951;372.1814880371094;1.7088666666666665;C21H25NO5;31252.009962524382;
952;267.1961364746094;9.151716666666665;;32172.55417968744;
953;750.5140991210938;13.443033333333334;;17122.91442718508;
954;501.1596984863281;2.7870500000000002;;18519.128936004632;
955;629.4219360351562;14.161783333333334;C36H56N2O7 - C34H60O10 - C29H60N2O12;26230.818294372533;
956;740.5574951171875;16.023766666666667;;31881.085554259713;
957;272.19635009765625;2.385383333333333;;22504.374828125;
958;463.3200378417969;11.413633333333333;C26H42N2O5;22720.969215698377;
959;227.12831115722656;4.583916666666667;C12H18O4;25753.27099923701;
960;589.4461669921875;14.543949999999999;C31H60N2O8;29127.153721557344;
961;990.7569580078125;19.511666666666667;;44545.43000274645;
962;566.4280395507812;3.7806166666666665;C29H59NO9;20095.53592834466;
963;665.4940795898438;14.077216666666667;;20375.87193310572;
964;243.1704864501953;2.4065333333333334;C12H22N2O3;31900.349323715218;
965;750.6101684570312;18.96216666666667;;45904.16633926353;
966;209.1266632080078;2.0048833333333334;C11H16N2O2;33906.98970098875;
967;931.42626953125;14.966783333333332;;11740.103265380698;
968;629.4407958984375;17.715;C44H56N2O - C38H60O7 - C33H60N2O9;21581.5158911137;
969;485.362060546875;13.443033333333334;C31H48O4 - C26H48N2O6;28153.308054168567;
970;289.1445007324219;7.0572333333333335;C17H20O4;25308.84133395388;
971;469.33050537109375;10.6526;C30H44O4 - C25H44N2O6;26976.903654296933;
972;362.24163818359375;3.06185;;26289.67098698418;
973;613.42626953125;15.770083333333334;C36H56N2O6 - C29H60N2O11;15606.09836682126;
974;1189.7557373046875;17.799500000000002;;22855.93832916228;
975;1002.7536010742188;19.300333333333334;;52307.55014404261;
976;893.5562744140625;16.679166666666667;;22369.625668320263;
977;820.5194091796875;14.246333333333332;;23470.38756787139;
978;339.2524719238281;8.876900000000001;C20H34O4 - C15H34N2O6;20876.634492981088;
979;691.51416015625;14.903333333333334;;30049.069248107968;
980;741.5790405273438;18.22233333333333;;32479.207855224733;
981;277.0908508300781;0.6518833333333334;C11H16O8 - C6H16N2O10;16569.049261047367;
982;461.32421875;13.950383333333333;;20516.04954730239;
983;291.1957092285156;6.930400000000001;;44180.27467773433;
984;729.5823364257812;19.089;;30202.2531805424;
985;988.743896484375;18.201166666666666;;26459.70963256801;
986;601.4825439453125;16.636816666666665;;15941.927830322205;
987;763.5891723632812;18.243333333333332;;35004.0579815678;
988;366.16845703125;6.3385;C22H23NO4;27971.70793185415;
989;308.9241943359375;0.7787333333333333;;39092.40812326052;
990;598.3760986328125;12.53405;C35H51NO7 - C28H55NO12;17601.576113342173;
991;655.4952392578125;15.516416666666666;;24755.130547790588;
992;947.78271484375;17.736;;26927.644439697437;
993;1018.7925415039062;21.329833333333333;;30851.68549560543;
994;782.5775146484375;15.410716666666668;;17646.08924584942;
995;593.4910888671875;17.736;;23162.41025909442;
996;665.5140991210938;18.285666666666668;;32603.306690674428;
997;385.2937927246094;11.455916666666667;C22H40O5;31844.19737133794;
998;998.7687377929688;20.103666666666665;;45907.22249816867;
999;473.34515380859375;11.350216666666666;C26H48O7;25769.468658386122;
1000;285.07525634765625;5.387233333333333;C16H12O5 - C11H12N2O7;21456.603336425822;
1001;251.1248779296875;3.040716666666667;C14H18O4 - C9H18N2O6;22653.873961425725;
1002;644.4007568359375;14.119499999999999;C40H53NO6 - C33H57NO11;20404.252577148178;
1003;619.3648071289062;10.018416666666667;C44H46N2O - C33H50N2O9 - C31H54O12 - C26H54N2O14;16753.026049743723;
1004;763.5891723632812;20.632166666666667;;37293.367000732535;
1005;317.20953369140625;5.34495;C20H28O3 - C15H28N2O5;21972.187585693482;
1006;271.2432556152344;12.491766666666667;;25965.66099768062;
1007;791.6183471679688;20.39966666666667;;38360.12226776099;
1008;889.7789916992188;20.251666666666665;;33357.07709777861;
1009;299.1283264160156;8.454116666666668;C18H18O4;11510.726942489648;
1010;585.4435424804688;16.5734;C39H56N2O2 - C32H60N2O7;15738.283905548402;
1011;790.5382690429688;19.659666666666666;;28706.08039245614;
1012;997.83447265625;21.4355;;23268.15737762505;
1013;766.54736328125;13.23165;;16004.86256896993;
1014;988.743896484375;18.581666666666667;;41577.76416626011;
1015;271.2432556152344;12.597466666666666;;15759.851775817935;
1016;1000.7470092773438;18.074333333333335;;33124.46893737773;
1017;600.5339965820312;18.919833333333333;;30085.606300964188;
1018;721.6119384765625;20.463;;27131.575541381477;
1019;357.20281982421875;5.788883333333334;;8596.138405761692;
1020;299.2000427246094;6.507616666666666;C20H26O2 - C15H26N2O4;19202.442970184366;
1021;735.5905151367188;17.715;;33348.74978332548;
1022;992.7777709960938;21.456666666666667;;29558.997199402314;
1023;501.1596984863281;2.7024833333333333;;19260.047357482945;
1024;641.4281616210938;14.2252;C41H56N2O4 - C35H60O10 - C30H60N2O12;25392.388543212965;
1025;393.2587585449219;9.511083333333334;C18H36N2O7;26128.473987365873;
1026;701.541748046875;19.215833333333332;;21860.01683761568;
1027;607.2908935546875;14.034933333333333;C41H38N2O3 - C30H42N2O11 - C28H46O14 - C23H46N2O16;12727.274580871783;
1028;549.1912231445312;10.0607;C29H28N2O9 - C27H32O12 - C22H32N2O14;20948.88233343493;
1029;625.4896850585938;15.875783333333334;;21774.093772262553;
1030;721.6119384765625;20.124833333333335;;30200.336182250583;
1031;684.3912353515625;14.966783333333332;C42H53NO7 - C35H57NO12;14756.753957519491;
1032;395.3689880371094;12.343783333333333;C29H46;23407.461303039534;
1033;244.86788940429688;21.646833333333333;;29512.1591595463;
1034;767.5515747070312;18.18;;16087.03046874977;
1035;709.3491821289062;5.5140666666666664;C42H48N2O8 - C35H52N2O13 - C36H52O14 - C29H56O19;10775.125372238079;
1036;591.4601440429688;14.670800000000002;;21157.09000524907;
